,Intent,Query,Param
1401,PlayMusic,play the latest 1973 album by peter derose,latest 1973 album peter derose
1402,GetWeather,i want the weather for saint martin next year,saint martin next year
1403,PlayMusic,play music using last fm,last fm
1404,PlayMusic,play the top fifty soundtrack from the twenties,top fifty soundtrack twenties
1405,PlayMusic,play tad kinchla soundtrack,tad kinchla soundtrack
1406,PlayMusic,play some rachel stevens off of itunes,rachel stevens itunes
1407,PlayMusic,play a top fifty track from the twenties,top fifty track twenties
1408,GetWeather,tell me if it will hail in elliotts bluff at five o clock,hail elliotts bluff five o clock
1409,PlayMusic,play some acapella music,acapella
1410,GetWeather,how much humidity in mancos,humidity mancos
1411,PlayMusic,ply best 1973 sound track,best 1973 sound track
1412,PlayMusic,play cheerful playlist,cheerful
1413,GetWeather,what will the humidity be like on june eighteenth in my current location,humidity june eighteenth current location
1414,GetWeather,will it be warmer at 15 o clock in deepwater bonaire,warmer 15 o clock deepwater bonaire
1415,GetWeather,will it be colder in winnebago,colder winnebago
1416,GetWeather,how temperate is it in lopeno thailand,temperate lopeno thailand
1417,GetWeather,what will the weather be in norway at sunset,norway sunset
1418,PlayMusic,play pacific ocean blues by john doe on lastfm,pacific ocean blues john doe lastfm
1419,GetWeather,will it be snowy in florewood state park,snowy florewood state park
1420,GetWeather,what will the weather be in four weeks around tsingy de bemaraha strict nature reserve,in four weeks around tsingy de bemaraha strict nature reserve
1421,GetWeather,will it be colder in delaware,colder delaware
1422,GetWeather,is it overcast in bermuda,overcast bermuda
1423,PlayMusic,play some music from 1962 from adeyto,1962 adeyto
1424,GetWeather,is it cold in pw,cold pw
1425,GetWeather,tell me if there will be a depression today in kiribati,depression today kiribati
1426,GetWeather,what will the weather be here on dec 25th,here dec 25th
1427,PlayMusic,play the cherry-tree carol by edwin mccain,the cherry-tree carol edwin mccain
1428,PlayMusic,play some music from 1985 by rolf harris,1985 rolf harris
1429,PlayMusic,play ambient music,ambient
1430,PlayMusic,play a chant from 1978,chant 1978
1431,PlayMusic,play brenda kahn s rushall station,brenda kahn rushall station
1432,PlayMusic,play the greatest vimeo tunes by angelo amorevoli on soundtrack,greatest vimeo angelo amorevoli soundtrack
1433,GetWeather,what will the weather be a nine in willow river state park,nine willow river state park
1434,GetWeather,is it going to be chilly today in abo wi,chilly today abo wi
1435,GetWeather,is it humid in charenton,humid charenton
1436,GetWeather,is there going to be a depression in point washington state forest,depression point washington state forest
1437,PlayMusic,play music from paul landers,paul landers
1438,PlayMusic,play music from 2007,2007
1439,PlayMusic,play the top twenty tracks of ron jarzombek,top twenty tracks ron jarzombek
1440,GetWeather,what will the weather be like on feb sixth 2024 at blanco state park,feb sixth 2024 blanco state park
1441,PlayMusic,play my jazz brasileiro playlist,jazz brasileiro
1442,PlayMusic,play safe rock and roll sucks on lastfm,safe rock and roll sucks lastfm
1443,GetWeather,will it be hot near calakmul biosphere reserve 3 seconds from now,hot near calakmul biosphere reserve 3 seconds from now
1444,GetWeather,tell me when it ll be chillier in cavalero corner id,chillier cavalero corner id
1445,GetWeather,what s the weather forecast in humphrey,humphrey
1446,GetWeather,need weather forecast for stacy in vanuatu,stacy vanuatu
1447,PlayMusic,i want to hear the fear the boom and bust song from haruka shimotsuki off of spotify,fear the boom and bust song haruka shimotsuki spotify
1448,GetWeather,forecase for ohio in twenty one hours and one second,ohio in twenty one hours and one second
1449,GetWeather,what kind of weather will be in windy hills bermuda in ten weeks,windy hills bermuda in ten weeks
1450,GetWeather,will it be hot in west union malaysia,hot west union malaysia
1451,PlayMusic,play some gotye,gotye
1452,PlayMusic,use the service itunes to play melody from 1998,itunes melody 1998
1453,GetWeather,what will it be like in the current place at midnight,current place midnight
1454,GetWeather,is it going to be hotter within walking distance of ohio on 3/22/2038,hotter within walking distance ohio 3/22/2038
1455,GetWeather,what s the weather in twenty five days in hagerman national wildlife refuge,in twenty five days hagerman national wildlife refuge
1456,GetWeather,show weather forecast close-by ms in 48 and a half weeks,close-by ms in 48 and a half weeks
1457,PlayMusic,play bra vibrationer by dean,bra vibrationer dean
1458,PlayMusic,play who knows where the time goes by grigory leps,who knows where the time goes grigory leps
1459,GetWeather,at 7 pm what will the weather be in iceland,7 pm iceland
1460,GetWeather,what will the weather be in four weeks around tsingy de bemaraha strict nature reserve,in four weeks around tsingy de bemaraha strict nature reserve
1461,PlayMusic,play music by deenanath mangeshkar,deenanath mangeshkar
1462,GetWeather,what s the humidity now in nh,humidity now nh
1463,GetWeather,is the forecast windy now in fort myers shores arizona,windy now fort myers shores arizona
1464,PlayMusic,play the top track by claudja barry on last fm,top track claudja barry last fm
1465,GetWeather,is there going to be a depression in my current location on nov the ninth,depression current location nov the ninth
1466,PlayMusic,i want to hear a top-20 chant from the twenties,top-20 chant twenties
1467,PlayMusic,can you play music from 2003 on netflix,2003 netflix
1468,GetWeather,find the weather prediction for camdeboo-nationalpark for jan eleventh 2037,camdeboo-nationalpark jan eleventh 2037
1469,PlayMusic,play all of your toys by chris ledoux,all of your toys chris ledoux
1470,PlayMusic,please play me a top nineties theme song,top nineties theme song
1471,PlayMusic,play fernando olvera,fernando olvera
1472,GetWeather,what will the humidity be like on june eighteenth in my current location,humidity june eighteenth current location
1473,PlayMusic,use last fm to play artist kawabata makoto from their record,last fm kawabata makoto record
1474,PlayMusic,play a soundtrack from 1954,soundtrack 1954
1475,GetWeather,will it be freezing in new ringgold nebraska,freezing new ringgold nebraska
1476,PlayMusic,play any album from the twenties,album twenties
1477,PlayMusic,play some music on netflix,netflix
1478,GetWeather,weather on croatan national forest on jan 21,croatan national forest jan 21
1479,GetWeather,what is temperature in benin now,benin now
1480,PlayMusic,play some rachel stevens off of itunes,rachel stevens itunes
1481,PlayMusic,use slacker to listen to seventies music,slacker seventies
1482,PlayMusic,proceed with music from 2003,2003
1483,GetWeather,tell me the weather forecast for carmichaels gambia at one am,carmichaels gambia one am
1484,PlayMusic,play the best sort by jan robbe on pandora,best jan robbe pandora
1485,GetWeather,what s the weather like here,here
1486,GetWeather,what s the weather going to be like in angola twenty minutes from now,angola twenty minutes from now
1487,PlayMusic,play celtic music,celtic
1488,PlayMusic,can you play some weird music from the noise genre,noise
1489,PlayMusic,play fifties from sirusho harutyunyan,fifties sirusho harutyunyan
1490,PlayMusic,play a record from the year 1979,record 1979
1491,GetWeather,what is the forecast for this fall in lesotho,this fall lesotho
1492,GetWeather,what s the weather forecast in nationalpark banc d’arguin,nationalpark banc d’arguin
1493,PlayMusic,play bra vibrationer by dean,bra vibrationer dean
1494,GetWeather,will there be a cloud next year in kewanee,cloud next year kewanee
1495,PlayMusic,can you play some synthpop music on youtube,synthpop youtube
1496,GetWeather,weather for swaziland,swaziland
1497,PlayMusic,play ballad music by jeff lynne,ballad jeff lynne
1498,PlayMusic,play industrial music,industrial
1499,GetWeather,will it get warmer in centenary around the evening,warmer centenary evening
1500,GetWeather,what s the forecast for right here,here
1501,PlayMusic,i want to hear music from carman from the 1966 album,carman 1966 album
1502,GetWeather,how much humidity in mancos,humidity mancos
1503,PlayMusic,play the song american patrol by lauryn hill,song american patrol lauryn hill
1504,PlayMusic,play something from 1971 by john bonham,1971 john bonham
1505,GetWeather,forecast for vi,vi
1506,GetWeather,what s the forecast for east sonora qatar,east sonora qatar
1507,GetWeather,is it warm in vallecito,warm vallecito
1508,GetWeather,what is the weather forecast 131 days from now in atanassow-see,131 days from now atanassow-see
1509,PlayMusic,play while the gate is open,while the gate is open
1510,GetWeather,what is the forecast for here fir storm conditions next week,here storm next week
1511,GetWeather,i need the weather in muncie,muncie
1512,GetWeather,weather for frankfort,frankfort
1513,GetWeather,what is the current weather forecast for diamondville,current diamondville
1514,PlayMusic,play ciribiribin by sandeep khare,ciribiribin sandeep khare
1515,PlayMusic,play me a song from 1972 by sweet emma barrett,song 1972 sweet emma barrett
1516,PlayMusic,play something off google music,google music
1517,PlayMusic,play some house music,house
1518,GetWeather,will it be windy at 7 am in dong phou vieng national protected area,windy 7 am dong phou vieng national protected area
1519,GetWeather,what s the weather forecast for connecticut,connecticut
1520,PlayMusic,play regulate…g funk era by artist iouri bachmet on groove shark,regulate…g funk era iouri bachmet groove shark
1521,GetWeather,check the weather for eagle harbor tanzania,eagle harbor tanzania
1522,PlayMusic,play a 1991 song by anila mirza,1991 song anila mirza
1523,PlayMusic,play a soundtrack by mike hindert on spotify,soundtrack mike hindert spotify
1524,GetWeather,what is the forecast starting on 5/17/2037 for austria for warmer temps,5/17/2037 austria warmer
1525,PlayMusic,i want to hear music from 1975,1975
1526,PlayMusic,play latest shaggy music,latest shaggy
1527,PlayMusic,play a melody by hagigat rzayeva,melody hagigat rzayeva
1528,GetWeather,i need to know what the weather will be like in gradyville at breakfast in the state of colorado,gradyville breakfast colorado
1529,GetWeather,is it windy in june park,windy june park
1530,PlayMusic,play clay aiken s the bonny hind on groove shark,clay aiken the bonny hind groove shark
1531,PlayMusic,make and play a new playlis with the theme songs released in 1968,new theme 1968
1532,GetWeather,tell me the weather forecast for missouri,missouri
1533,GetWeather,what is the forecast for my current place at 23 o clock,current place 23 o clock
1534,GetWeather,is it hot in zephyrhills,hot zephyrhills
1535,GetWeather,is it forecast to be warm in bosnia and herzegovina,warm bosnia and herzegovina
