,Intent,Query,Param
5576,SEND_MESSAGE,Wish Ken a Happy Birthday,[SL:RECIPIENT Ken ] a [SL:CONTENT_EXACT Happy Birthday ] 
5577,PlayMusic,play all of your toys by chris ledoux,all of your toys chris ledoux
5578,GetWeather,what will the humidity be in beroun on aug 26,humidity beroun aug 26
5579,GetWeather,is agnew united states has chilly weather,agnew united states chilly
5580,PlayMusic,play latin dinner,latin dinner
5581,GET_MESSAGE,Get that video message from Instagram.,[SL:TYPE_CONTENT video ] message from [SL:RESOURCE Instagram ] . 
5582,GET_MESSAGE,Get that video recording subject matter from Instagram.,[SL:TYPE_CONTENT video ] message from [SL:RESOURCE Instagram ] . 
5583,SEND_MESSAGE,Send Jessica amessage where to meet at in Myrtle Beach.,[SL:RECIPIENT Jessica ] amessage [SL:CONTENT_EXACT where to meet at in Myrtle Beach ] . 
5584,SEARCH,which country has the smallest population in europe,NONE
5585,SEARCH,who is the actor that plays ducky on ncis,NONE
5586,GetWeather,show weather forecast nearby elk city state park,nearby elk city state park
5587,PlayMusic,play the album 21st century live by chet lam on itunes,album 21st century live chet lam itunes
5588,GET_MESSAGE,take me to my chat requests,
5589,GET_MESSAGE,take maine to my chat postulation,
5590,SEARCH,who created the chamber of secrets in harry potter,NONE
5591,SEARCH,when did the song things that make you go hmmm come out,NONE
5592,SEND_MESSAGE,Send a message to Sarah to tell her the concert is at 8pm,[SL:RECIPIENT Sarah ] to tell her [SL:CONTENT_EXACT the concert is at 8 pm ] 
5593,GetWeather,will it snow on apr eighteenth 2029 in myanmar,snow apr eighteenth 2029 myanmar
5594,SEARCH,the layer of the gi tract wall that is responsible for motility,NONE
5595,SEARCH,who sang picking up pebbles and throwing them into the sea,NONE
5596,SEND_MESSAGE,Find out from Leena if she is also coming for the weekend movie.,[SL:RECIPIENT Leena ] if [SL:CONTENT_EXACT she is also coming for the weekend movie ] . 
5597,GET_MESSAGE,Are there any new messages from my sister?,[SL:TAG_MESSAGE new ] messages from [SL:SENDER 
5598,GET_MESSAGE,Ar there any new subject matter from my sister?,[SL:TAG_MESSAGE new ] messages from [SL:SENDER 
5599,GetWeather,tell me if it ll be chillier in 3 minutes here,chillier in 3 minutes here
5600,GetWeather,let me know how the weather will be in rainelle at night,rainelle night
5601,GET_MESSAGE,please look up chat requests,
5602,GET_MESSAGE,please depend up chat request,
5603,GET_MESSAGE,i want to see chats now,
5604,GET_MESSAGE,iodin want to see chats at once,
5605,GetWeather,what will the weather be in worthington springs,worthington springs
5606,GetWeather,can you give me the weather forecast in tajikistan,tajikistan
5607,PlayMusic,play burhøns by ernie c,burhøns ernie c
5608,PlayMusic,wish to hear a concerto by diplo from 1952,concerto diplo 1952
5609,SEND_MESSAGE,Message Vi to let her know we'll be on our way there soon.,[SL:RECIPIENT Vi ] to let her know [SL:CONTENT_EXACT we'll be on our way there soon ] . 
5610,PlayMusic,play some avantgarde music on netflix,avantgarde netflix
5611,GetWeather,what s the weather forecast not far from here,not far here
5612,GetWeather,will it be chillier in portugal in one hour,chillier portugal in one hour
5613,SEARCH,who lives at the end of king lear,NONE
5614,SEARCH,when did school of rock start on broadway,NONE
5615,GetWeather,will there be a storm in palm city wv,storm palm city wv
5616,GetWeather,will it get hotter in zenith ct,hotter zenith ct
5617,GetWeather,wuill it be cloudy in dickson city illinois,cloudy dickson city illinois
5618,SEND_MESSAGE,tell bryan the breast cancer walk is a 5k,[SL:RECIPIENT bryan ] [SL:CONTENT_EXACT the breast cancer walk is a 5k ] 
5619,PlayMusic,play a theme from walerij leontjew,theme walerij leontjew
5620,PlayMusic,play the playlist spring,spring
5621,GET_MESSAGE,Do I have messages on Twitter?,[SL:RESOURCE Twitter ] ? 
5622,GET_MESSAGE,Answer Iodin have messages on Twitter?,[SL:RESOURCE Twitter ] ? 
5623,PlayMusic,play symphony music from 1991 by irvin mayfield,symphony 1991 irvin mayfield
5624,PlayMusic,play the last track by shavo odadjian,last track shavo odadjian
5625,GET_MESSAGE,Did Jesse text me this month?,[SL:SENDER Jesse ] text [SL:RECIPIENT me ] [SL:DATE_TIME this month ] ? 
5626,GET_MESSAGE,Did Jesse text maine this month?,[SL:SENDER Jesse ] text [SL:RECIPIENT me ] [SL:DATE_TIME this month ] ? 
5627,PlayMusic,play greg raposo songs from the thirties,greg raposo thirties
5628,GetWeather,what s the weather in heritage hill state historical park,heritage hill state historical park
5629,SEARCH,who played richie rich in the tv series,NONE
5630,GET_MESSAGE,can you go to my chat requests,
5631,GET_MESSAGE,potty you go to my schmoose requests,
5632,GetWeather,shoe me the forecast for bonaire this fall,bonaire this fall
5633,SEARCH,who got the first nobel prize in physics,NONE
5634,PlayMusic,play movement music from sheryfa luna,movement sheryfa luna
5635,SEND_MESSAGE,Message Cole asking if he locked the front door,[SL:RECIPIENT Cole ] asking if [SL:CONTENT_EXACT he locked the front door ] 
5636,SEARCH,when did the not in this lifetime tour start,NONE
5637,SEND_MESSAGE,message marie the library fundraiser is this weekend,[SL:RECIPIENT marie ] [SL:CONTENT_EXACT the library fundraiser is this weekend ] 
5638,GetWeather,is the forecast chillier in 1 hour in mali,chillier in 1 hour mali
5639,GET_MESSAGE,Read chats from a different status.,
5640,GET_MESSAGE,Read chats from a different condition.,
5641,GetWeather,tell me if there will be a snowstorm on sep the second 2028 in olpe,snowstorm sep the second 2028 olpe
5642,GET_MESSAGE,Do I have any SnapChats from John?,[SL:TYPE_CONTENT SnapChats ] from [SL:SENDER John ] ? 
5643,GET_MESSAGE,Make I have any SnapChats from John?,[SL:TYPE_CONTENT SnapChats ] from [SL:SENDER John ] ? 
5644,SEND_MESSAGE,ASK APRIL WHEN THE RUN WITH THE FUZZ 5K STARTS.,[SL:RECIPIENT APRIL ] [SL:CONTENT_EXACT WHEN THE RUN WITH THE FUZZ 5K STARTS ] . 
5645,PlayMusic,play cherry pink by trapp mendoza on iheart,cherry pink trapp mendoza iheart
5646,SEND_MESSAGE,Tell my son I'll be online at 630 this evening until 730,[SL:RECIPIENT 
5647,GetWeather,tell me the weather forecast faraway from tx,faraway tx
5648,SEARCH,where was the u.s.s maine when it exploded in 1898,NONE
5649,SEARCH,where to get an australian driver's license,NONE
5650,SEARCH,when did somewhere over the rainbow come out,NONE
5651,GetWeather,i want the weather for saint martin next year,saint martin next year
5652,GET_MESSAGE,did ryan message me yesterday,[SL:SENDER ryan ] message [SL:RECIPIENT me ] [SL:DATE_TIME yesterday ] 
5653,GET_MESSAGE,did ryan message me yesterday,[SL:SENDER ryan ] message [SL:RECIPIENT me ] [SL:DATE_TIME yesterday ] 
5654,GET_MESSAGE,read all messages from the past 2 hours,[SL:AMOUNT all ] messages [SL:DATE_TIME from the past 2 hours ] 
5655,GET_MESSAGE,read all message from the past ii hr,[SL:AMOUNT all ] messages [SL:DATE_TIME from the past 2 hours ] 
5656,SEARCH,who was first governor general of british india,NONE
5657,PlayMusic,open youtube and play renaldo lapuz record from the eighties,youtube renaldo lapuz record eighties
5658,GET_MESSAGE,Did Jack message me last night?,[SL:SENDER Jack ] message [SL:RECIPIENT me ] [SL:DATE_TIME last night ] ? 
5659,GET_MESSAGE,Did Jack substance maine last night?,[SL:SENDER Jack ] message [SL:RECIPIENT me ] [SL:DATE_TIME last night ] ? 
5660,SEARCH,who appoints the members of the board of governors of the federal reserve,NONE
5661,PlayMusic,play the playlist gypsy swing,gypsy swing
5662,SEARCH,who hosted they think it's all over,NONE
5663,SEARCH,where was the series the good witch filmed,NONE
5664,GET_MESSAGE,bring up my chat requests,
5665,GET_MESSAGE,bestow up my schmooze requests,
5666,GetWeather,what will the weather be like at my current spot on january the 19th,current spot january the 19th
5667,SEARCH,who became the it company ceo in 2016,NONE
5668,SEARCH,which songs did liam write as you were,NONE
5669,PlayMusic,i want to hear music from 1975,1975
5670,GetWeather,what is the weather forecast for boden,boden
5671,SEND_MESSAGE,ask matt if he remembers our first date,[SL:RECIPIENT matt ] if [SL:CONTENT_EXACT he remembers our first date ] 
5672,PlayMusic,play top rosanne cash,top rosanne cash
5673,GetWeather,how is faraway cloudy at 02:45 am in brumley,faraway cloudy 02:45 am brumley
5674,SEND_MESSAGE,Ask the Fords when their trip to Disney is happening this year.,[SL:RECIPIENT the Fords ] [SL:CONTENT_EXACT when their trip to Disney is happening this year ] . 
5675,PlayMusic,play the last theme by behzad mirkhani,last theme behzad mirkhani
5676,GetWeather,how will the weather be this summer in new york,this summer new york
5677,SEND_MESSAGE,Send a message to my doctor asking someone to call me asap,[SL:RECIPIENT my doctor ] asking [SL:CONTENT_EXACT someone to call me asap ] 
5678,PlayMusic,play chad i ginsburg,chad i ginsburg
5679,PlayMusic,play miami 2017 by rodney whitaker,miami 2017 rodney whitaker
5680,PlayMusic,play the happiest days of our lives by tommy emmanuel,the happiest days of our lives tommy emmanuel
5681,SEND_MESSAGE,Message Vi to let her know we'll be on our way there soon.,[SL:RECIPIENT Vi ] to let her know [SL:CONTENT_EXACT we'll be on our way there soon ] . 
5682,SEARCH,when was the last time the eu was audited,NONE
5683,PlayMusic,play some music from the twenties,twenties
5684,SEARCH,how many farmers are there in the usa,NONE
5685,GetWeather,what s the weather far from jarbidge,far jarbidge
5686,PlayMusic,play artist stu davis from the album dub chamber 3 on netflix,stu davis album dub chamber 3 netflix
5687,SEARCH,who was the original host of what's my line,NONE
5688,GET_MESSAGE,Show me the new texts from Watercolor class chat.,[SL:TAG_MESSAGE new ] texts from [SL:GROUP Watercolor class ] chat . 
5689,GET_MESSAGE,Bear witness me the fresh texts from Watercolor class confab.,[SL:TAG_MESSAGE new ] texts from [SL:GROUP Watercolor class ] chat . 
5690,SEND_MESSAGE,tell matt w i miss him,[SL:RECIPIENT matt w ] [SL:CONTENT_EXACT i miss him ] 
5691,GET_MESSAGE,i want chat requests,
5692,GET_MESSAGE,ace want confab requests,
5693,GET_MESSAGE,please look up my chat requests,
5694,GET_MESSAGE,please look astir my new world chat requests,
5695,SEND_MESSAGE,send message to abby 'yes this is the place located on smart street that we were talking about',[SL:RECIPIENT abby ] ' [SL:CONTENT_EXACT yes this is the place located on smart street that we were talking about ] ' 
5696,SEND_MESSAGE,Send a message to Billy that I am running late,[SL:RECIPIENT Billy ] that [SL:CONTENT_EXACT I am running late ] 
5697,SEARCH,when did the song rapper's delight come out,NONE
5698,SEARCH,what are the zords in the power rangers movie,NONE
5699,PlayMusic,play the top-20 rita macneil songs,top-20 rita macneil
5700,GetWeather,will there be rain today in greece,rain today greece
5701,SEARCH,who plays the first nfl game of the season,NONE
5702,PlayMusic,use pandora to play music from stano in the year 2005,pandora stano 2005
5703,PlayMusic,play something by chris knight,chris knight
5704,PlayMusic,play twenties on groove shark,twenties groove shark
5705,SEARCH,the periods of the former han dynasty and the latter han dynasty were separated by,NONE
5706,GET_MESSAGE,who sent that last message,[SL:ORDINAL last ] message 
5707,GET_MESSAGE,world health organization sent that utmost message,[SL:ORDINAL last ] message 
5708,SEND_MESSAGE,Message Dad and tell him I will be home soon with the pizza.,[SL:RECIPIENT 
5709,SEARCH,a drug that might be used in surgery for its amnesic properties is,NONE
5710,SEND_MESSAGE,Message Chad that I won't make it today.,[SL:RECIPIENT Chad ] that [SL:CONTENT_EXACT I won't make it today ] . 
5711,SEND_MESSAGE,Tell Fresh we're on our way to her place.,[SL:RECIPIENT Fresh ] [SL:CONTENT_EXACT we're on our way to her place ] . 
5712,GetWeather,tell me when it will be humid here,humid here
5713,GET_MESSAGE,launch chats,
5714,GET_MESSAGE,launching chats,
5715,SEND_MESSAGE,Let's reply with a video message,[SL:TYPE_CONTENT video ] message 
5716,GetWeather,will it be hot near calakmul biosphere reserve 3 seconds from now,hot near calakmul biosphere reserve 3 seconds from now
5717,GET_MESSAGE,can you show me chat requests,
5718,GET_MESSAGE,can you demo me chat requests,
5719,SEARCH,which state of india has the largest number of districts,NONE
5720,SEARCH,when did the first fleet arive in australia,NONE
5721,GetWeather,what is the forecast starting on 5/17/2037 for austria for warmer temps,5/17/2037 austria warmer
5722,GET_MESSAGE,view chat requests,
5723,GET_MESSAGE,view chat request,
5724,SEND_MESSAGE,Start a new message to my aunt and ask her her location,[SL:RECIPIENT 
5725,GetWeather,is it going to be hot here in 8 years,hot here in 8 years
5726,SEND_MESSAGE,Message Janet and let her know we will be at Times Square for New Year this year.,[SL:RECIPIENT Janet ] and let her know [SL:CONTENT_EXACT we will be at Times Square for New Year this year ] . 
5727,SEARCH,when did fortnite battle royal come out on xbox,NONE
5728,GET_MESSAGE,Show me messages from Deborah,[SL:SENDER Deborah ] 
5729,GET_MESSAGE,Show me message from Deborah,[SL:SENDER Deborah ] 
5730,GET_MESSAGE,retrieve my chat requests,
5731,GET_MESSAGE,retrieve my confabulation requests,
5732,SEARCH,who sang the them song for as told by ginger,NONE
5733,SEND_MESSAGE,tell laura to turn right after fairfax avenue to get to the $5 parking lot,[SL:RECIPIENT laura ] to [SL:CONTENT_EXACT turn right after fairfax avenue to get to the $ 5 parking lot ] 
5734,SEND_MESSAGE,Message James and let him know we will need a table of 20 for the party tonight.,[SL:RECIPIENT James ] and let him know [SL:CONTENT_EXACT we will need a table of 20 for the party tonight ] . 
5735,SEARCH,when did the log flume closed at alton towers,NONE
5736,SEND_MESSAGE,Remind Greg that I am on vacation next week,[SL:RECIPIENT Greg ] that [SL:CONTENT_EXACT I am on vacation next week ] 
5737,SEARCH,who won in the brown vs board of education case,NONE
5738,SEARCH,when does the next warrior book come out,NONE
5739,GetWeather,will it be overcast in seventeen minutes in the united arab emirates,overcast in seventeen minutes united arab emirates
5740,SEND_MESSAGE,Message Cindy and ask what time she will be at the party tonight,[SL:RECIPIENT Cindy ] and ask [SL:CONTENT_EXACT what time she will be at the party tonight ] 
5741,PlayMusic,play the top song from damon albarn using slacker,top song damon albarn slacker
5742,GET_MESSAGE,Did anyone from Baby Sitters chat message me?,[SL:GROUP Baby Sitters ] chat message me ? 
5743,GET_MESSAGE,Did anyone from Baby Sitters chat message me?,[SL:GROUP Baby Sitters ] chat message me ? 
