,Intent,Query,Param
4097,PlayMusic,play some melody from the eighties on spotify,melody eighties spotify
4098,GetWeather,will it be chilly at 11 am in loup city,chilly 11 am loup city
4099,PlayMusic,play music from alison sudol,alison sudol
4100,SEND_MESSAGE,Message Fiona that the usher training is at the Von Braun Center on August 15.,[SL:RECIPIENT Fiona ] that [SL:CONTENT_EXACT the usher training is at the Von Braun Center on August 15 ] . 
4101,GetWeather,what is the weather forecast for tanque,tanque
4102,SEARCH,who is the actor that plays sneaky pete,NONE
4103,PlayMusic,play the top track by claudja barry on last fm,top track claudja barry last fm
4104,GetWeather,what s the weather in mettawa oklahoma,mettawa oklahoma
4105,PlayMusic,i want to hear dido from 1966 on youtube,dido 1966 youtube
4106,SEND_MESSAGE,Ask Adam if he got gas.,[SL:RECIPIENT Adam ] if [SL:CONTENT_EXACT he got gas ] . 
4107,PlayMusic,i want to hear something from the top-fifty by jose pasillas,top-fifty jose pasillas
4108,GetWeather,what will the weather be like 20 minutes from now in homestead meadows in martinique,20 minutes from now homestead meadows martinique
4109,GetWeather,will it be chilly in cistern,chilly cistern
4110,PlayMusic,play track her majesty,track her majesty
4111,SEND_MESSAGE,MESSAGE PAULA AND TELL HER I AM ON THE WAY TO HER HOTEL.,[SL:RECIPIENT PAULA ] AND TELL HER [SL:CONTENT_EXACT I AM ON THE WAY TO HER HOTEL ] . 
4112,GET_MESSAGE,Show me my hiking thread,[SL:GROUP hiking ] thread 
4113,PlayMusic,play me a song by stephen jones,song stephen jones
4114,SEARCH,when was the land rover defender first built,NONE
4115,GetWeather,how much wind will there be in nm on november 11th,wind nm november 11th
4116,PlayMusic,open up lastfm and play some songs,lastfm
4117,PlayMusic,plkay some sixties movement songs from itunes,sixties movement itunes
4118,GET_MESSAGE,Do I have texts from my animal lovers group?,[SL:GROUP animal lovers ] group ? 
4119,PlayMusic,play the album wayning moments by rabbit brown,album wayning moments rabbit brown
4120,SEND_MESSAGE,Advise Kelly it's on the 5th,[SL:RECIPIENT Kelly ] [SL:CONTENT_EXACT it 's on the 5th ] 
4121,GetWeather,what s the weather in heritage hill state historical park,heritage hill state historical park
4122,PlayMusic,play groove shark,groove shark
4123,SEARCH,who has scored the most international goals in football,NONE
4124,PlayMusic,play iheart,iheart
4125,SEARCH,when's the last time philly won the superbowl,NONE
4126,SEND_MESSAGE,Message my grandmother and tell her I haven't heard from her. Is she okay?,[SL:RECIPIENT 
4127,SEND_MESSAGE,Send a message to mom to tell her happy Mothers day.,[SL:RECIPIENT 
4128,PlayMusic,play album from maureen mcgovern,album maureen mcgovern
4129,SEND_MESSAGE,Send a message to Steve that I will meet him at the school assembly at 11:00,[SL:RECIPIENT Steve ] that [SL:CONTENT_EXACT I will meet him at the school assembly at 11 : 00 ] 
4130,SEARCH,lands end to john o'groats how long to walk,NONE
4131,GET_MESSAGE,I wanna read that message,
4132,SEARCH,who played danny on young and the restless,NONE
4133,GET_MESSAGE,can you display chat requests,
4134,GET_MESSAGE,view my chats,
4135,GET_MESSAGE,Who sent me an SMS yesterday?,[SL:RECIPIENT me ] an [SL:RESOURCE SMS ] [SL:DATE_TIME yesterday ] ? 
4136,SEND_MESSAGE,"message walter, when is the concert in Memphis","[SL:RECIPIENT walter ] , [SL:CONTENT_EXACT when is the concert in Memphis ] "
4137,SEND_MESSAGE,Message Benji to see if he left his towel at my house last night,[SL:RECIPIENT Benji ] to see if [SL:CONTENT_EXACT he left his towel at my house last night ] 
4138,SEND_MESSAGE,Send a message saying that I am still planning on coming but will be late,[SL:CONTENT_EXACT I am still planning on coming but will be late ] 
4139,PlayMusic,play hughie graham by vidyadhar vyas,hughie graham vidyadhar vyas
4140,GetWeather,what s the temperature here,here
4141,GetWeather,what will the weather be like not far from alabama on may 9 2037,not far alabama may 9 2037
4142,SEARCH,when does the movie jeepers creepers come out,NONE
4143,SEND_MESSAGE,Ask Bill how long the pop concert is going until on friday night,[SL:RECIPIENT Bill ] [SL:CONTENT_EXACT how long the pop concert is going until on friday night ] 
4144,SEND_MESSAGE,Send a message to Chris and tell him there is an accident on I35.,[SL:RECIPIENT Chris ] and tell him [SL:CONTENT_EXACT there is an accident on I35 ] . 
4145,GetWeather,what s the forecast for pipe spring national monument,pipe spring national monument
4146,SEND_MESSAGE,message bill that I locked up the front gate,[SL:RECIPIENT bill ] that [SL:CONTENT_EXACT I locked up the front gate ] 
4147,SEND_MESSAGE,remind Tanya to grab the beach umbrellas for ocean beach park,[SL:RECIPIENT Tanya ] to [SL:CONTENT_EXACT grab the beach umbrellas for ocean beach park ] 
4148,GET_MESSAGE,Please show me Frank's texts,[SL:SENDER Frank ] 's texts 
4149,GET_MESSAGE,find me chat requests,
4150,SEARCH,when was the last bear killed in the uk,NONE
4151,PlayMusic,play some tune from 2011 on youtube,tune 2011 youtube
4152,SEND_MESSAGE,Message Lou that the check is ready,[SL:RECIPIENT Lou ] that [SL:CONTENT_EXACT the check is ready ] 
4153,SEARCH,what is a dropped pin on google maps for,NONE
4154,GetWeather,what will the weather be in montserrat,montserrat
4155,SEARCH,who sang never gonna let you go,NONE
4156,GET_MESSAGE,Open unread Messenger messages.,[SL:TAG_MESSAGE unread ] [SL:RESOURCE Messenger ] messages . 
4157,SEARCH,who was drafted in front of michael jordan,NONE
4158,SEARCH,who did michigan state play in the rose bowl,NONE
4159,PlayMusic,play a top twenty symphony of 2010,top twenty symphony 2010
4160,GET_MESSAGE,Show who sent me that video.,[SL:RECIPIENT me ] that [SL:TYPE_CONTENT video ] . 
4161,GET_MESSAGE,Show recent texts from Jackie,[SL:SENDER Jackie ] 
4162,GetWeather,is it going to be rainy in kings valley kosovo next mon,rainy kings valley kosovo next mon
4163,SEARCH,when was the flat bottom paper bag invented,NONE
4164,SEARCH,when did russia join the world economic forum,NONE
4165,PlayMusic,play theme music from the twenties by tata young,theme twenties tata young
4166,SEND_MESSAGE,Get a message to Robert letting him know that I will be at the Breast Cancer Fundraiser  tomorrow.,[SL:RECIPIENT Robert ] letting him know that [SL:CONTENT_EXACT I will be at the Breast Cancer Fundraiser tomorrow ] . 
4167,SEARCH,who won the 2017 women's wimbledon final,NONE
4168,SEND_MESSAGE,message to my staff that the meeting has been moved from boardroom to my office,[SL:RECIPIENT my staff ] that [SL:CONTENT_EXACT the meeting has been moved from boardroom to my office ] 
4169,SEARCH,who are you in assassin's creed 4,NONE
4170,SEND_MESSAGE,Send Edward a message that I love him,[SL:RECIPIENT Edward ] a message that [SL:CONTENT_EXACT I love him ] 
4171,GET_MESSAGE,Has the cricket group texted lately?,[SL:GROUP cricket ] group texted lately ? 
4172,GetWeather,what is the weather forecast in saint vincent and the grenadines,saint vincent and the grenadines
4173,GetWeather,is the forecast colder in idaho 1 second from now,colder idaho 1 second from now
4174,SEARCH,who directed the iconic animated short educational film ek anek aur ekta,NONE
4175,GetWeather,what s the weather like in kaltag,kaltag
4176,SEARCH,what does hp mean in war and order,NONE
4177,SEARCH,who discovered the atom and in what year,NONE
4178,SEND_MESSAGE,message kelsi that I have picked up the kids and we will meet her at walmart,[SL:RECIPIENT kelsi ] that [SL:CONTENT_EXACT I have picked up the kids and we will meet her at walmart ] 
4179,GET_MESSAGE,Show me the family chat.,[SL:GROUP family ] chat . 
4180,SEARCH,who sang buddy can you spare a dime,NONE
4181,SEARCH,who has the most olympic medals in figure skating,NONE
4182,PlayMusic,play the good sort of 1992 theme music by layzie bone,good 1992 theme layzie bone
4183,PlayMusic,play within you without you by distance on zvooq,within you without you distance zvooq
4184,GET_MESSAGE,Please display my messages,
4185,GET_MESSAGE,Did I get any messages on Instagram?,[SL:RESOURCE Instagram ] ? 
4186,SEND_MESSAGE,Message Joan and ask her if she wants to attend the book reading with me on Thursday.,[SL:RECIPIENT Joan ] and ask her if [SL:CONTENT_EXACT she wants to attend the book reading with me on Thursday ] . 
4187,PlayMusic,play a theme from 1985 by patrick cowley,theme 1985 patrick cowley
4188,SEND_MESSAGE,Message Mom that I will meet her at the mall after work.,[SL:RECIPIENT 
4189,SEND_MESSAGE,Message Jason and ask him to send a photo of his damaged car.,[SL:RECIPIENT Jason ] and ask him to [SL:CONTENT_EXACT send a photo of his damaged car ] . 
4190,SEND_MESSAGE,Tell Chris to make sure he takes pictures of Mount Rainier,[SL:RECIPIENT Chris ] to [SL:CONTENT_EXACT make sure he takes pictures of Mount Rainier ] 
4191,GetWeather,forecast for wisconsin at 10 pm,wisconsin 10 pm
4192,PlayMusic,play a top twenty sort by akinyele,top twenty akinyele
4193,GET_MESSAGE,check messages,
4194,SEARCH,in florida it is illegal to sell alcohol before 1 pm on any sunday. this is an example of,NONE
4195,SEARCH,where does bone reabsorption occur in appositional growth,NONE
4196,GET_MESSAGE,i want to view chat requests,
4197,GetWeather,is it cold now in carlos il,cold now carlos il
4198,GetWeather,how much hotter will it be here tomorrow,hotter here tomorrow
4199,SEARCH,what is the purpose of a jake brake,NONE
4200,SEARCH,where did remember the titans camp take place,NONE
4201,SEARCH,when did mcdonald's sell 1 million burgers,NONE
4202,SEARCH,how many quarterbacks have a receiving touchdown in the superbowl,NONE
4203,SEARCH,who plays the voice of johnny in sing,NONE
4204,SEARCH,last team to win fa cup outside top flight,NONE
4205,PlayMusic,play out from under from hurricane chris,out from under hurricane chris
4206,SEND_MESSAGE,Send an invite to Ashley to join the BCHS Alumni group.,[SL:RECIPIENT Ashley ] to [SL:CONTENT_EXACT join the BCHS Alumni group ] . 
4207,GetWeather,what is the temperature for montserrat on sep the fourth 2024,montserrat sep the fourth 2024
4208,SEND_MESSAGE,Message mom that I will not be watching the Presidential Debate on Sunday.,[SL:RECIPIENT 
4209,SEARCH,who decided what rights should be included in the convention on the rights of the child,NONE
4210,GET_MESSAGE,find me the last message to Paul Cooper.,[SL:ORDINAL last ] message to [SL:RECIPIENT Paul Cooper ] . 
4211,GetWeather,what will the humidity be in beroun on aug 26,humidity beroun aug 26
4212,SEARCH,when does the eclipse end in the us,NONE
4213,PlayMusic,play some oleg anofriyev from 1960,oleg anofriyev 1960
4214,GET_MESSAGE,Show texts from Cooper,[SL:SENDER Cooper ] 
4215,SEARCH,seven union territories of india and their capital,NONE
4216,PlayMusic,play music from 1999,1999
4217,SEND_MESSAGE,Message cousin and ask if there is a concert tomorrow.,[SL:RECIPIENT 
4218,PlayMusic,play music from the artist irma pane,irma pane
4219,SEARCH,what is the ultimate objective of financial management,NONE
4220,PlayMusic,play some kansas joe mccoy,kansas joe mccoy
4221,PlayMusic,listen to ballad songs from 1999,ballad 1999
4222,GetWeather,tell me the weather forecast for huxley ms,huxley ms
4223,SEARCH,where in the constitution is the executive branch referenced,NONE
4224,GetWeather,tell me when it will be hotter in china,hotter china
4225,PlayMusic,play some new age music,new age
4226,GetWeather,what will the weather be like in arizona on october the 3rd,arizona october the 3rd
4227,GET_MESSAGE,What messages do I have from the Spain group?,[SL:GROUP Spain ] group ? 
4228,SEARCH,what kind of breed is garfield the cat,NONE
4229,SEND_MESSAGE,Are you going to the wedding? When will you arrive,[SL:CONTENT_EXACT Are you going to the wedding ? When will you arrive ] 
4230,GetWeather,what will the weather be like on aug the 8th 2032 here,aug the 8th 2032 here
4231,SEARCH,cast of the have and have nots play,NONE
4232,PlayMusic,i d like to hear songs from iheart,iheart
4233,GetWeather,what s the weather in belize close to ten pm,belize close ten pm
4234,GET_MESSAGE,Please get my new messages,[SL:TAG_MESSAGE new ] messages 
4235,SEARCH,whens the last time the patriots played the eagles,NONE
4236,SEND_MESSAGE,message james and tell him we will be happy to get together the next time we visit san jose,[SL:RECIPIENT james ] and tell him [SL:CONTENT_EXACT we will be happy to get together the next time we visit san jose ] 
4237,SEND_MESSAGE,Message Dan and tell him we will try and make it to his Wet N Wild party in California,[SL:RECIPIENT Dan ] and tell him [SL:CONTENT_EXACT we will try and make it to his Wet N Wild party in California ] 
4238,SEARCH,what part of new york did 911 happen,NONE
4239,GetWeather,what is the forecast for colder in anston,colder anston
4240,SEND_MESSAGE,Send a message to Brady asking him to share his current location with me.,[SL:RECIPIENT Brady ] asking him to [SL:CONTENT_EXACT share his current location with me ] . 
4241,SEND_MESSAGE,Send a message that my brother's anniversary is being held at the Olive Garden at 6 PM. Make sure all my friends get this,[SL:CONTENT_EXACT my brother 's anniversary is being held at the Olive Garden at 6 PM ] . Make sure [SL:RECIPIENT 
4242,SEND_MESSAGE,Message Sheryl that I will be late and my ETA is 9:15,[SL:RECIPIENT Sheryl ] that [SL:CONTENT_EXACT I will be late and my ETA is 9 : 15 ] 
4243,SEARCH,who sang the songs in the movie beyond the sea,NONE
4244,PlayMusic,play some music from 2011 on lastfm,2011 lastfm
4245,PlayMusic,play the trail of the lonesome pine on netflix,the trail of the lonesome pine netflix
4246,GET_MESSAGE,Can you read me my messages please,
4247,SEARCH,who played guitar on my guitar gently weeps,NONE
4248,SEND_MESSAGE,Send a reminder to my daughter via text to call me as soon as she gets home,[SL:RECIPIENT 
4249,PlayMusic,play music by country dick montana,country dick montana
4250,SEARCH,what was in the wagons on the santa fe trail,NONE
4251,PlayMusic,play white noise,white noise
4252,SEARCH,who's opening for foo fighters at fenway,NONE
4253,GET_MESSAGE,I need to access my conversations.,
4254,PlayMusic,play breed the killers on itunes,breed the killers itunes
4255,PlayMusic,please play some music from the seventies movement,seventies movement
4256,PlayMusic,play music by sarah connor,sarah connor
4257,GET_MESSAGE,i want to view chat requests,
4258,SEARCH,where was gunsmoke to the last man filmed,NONE
4259,SEND_MESSAGE,Message Steven that we need more bread from the grocery.,[SL:RECIPIENT Steven ] that [SL:CONTENT_EXACT we need more bread from the grocery ] . 
