,Intent,Query,Param
2178,GetWeather,what is the weather going to be like this evening in arkansas,evening arkansas
2179,PlayMusic,i want to hear gothic rock on lastfm,gothic rock lastfm
2180,SEND_MESSAGE,Tell Jon to bring a salad,[SL:RECIPIENT Jon ] to [SL:CONTENT_EXACT bring a salad ] 
2181,GET_MESSAGE,Are there any messges from Ski Trip chat?,[SL:GROUP Ski Trip ] chat ? 
2182,SEND_MESSAGE,Tell Ken that the baseball game got rained out.,[SL:RECIPIENT Ken ] that [SL:CONTENT_EXACT the baseball game got rained out ] . 
2183,GetWeather,how warm is it in darnestown,warm darnestown
2184,GET_MESSAGE,take me to my chat requests,
2185,GET_MESSAGE,Show messages from Megan,[SL:SENDER Megan ] 
2186,SEND_MESSAGE,MESSAGE KIM AND TELL HER I SHOULD ARRIVE BY 5 P.M. TO HER HOME.,[SL:RECIPIENT KIM ] AND TELL HER [SL:CONTENT_EXACT I SHOULD ARRIVE BY 5 P.M . TO HER HOME ] . 
2187,SEND_MESSAGE,Message Ron for me and say I'll be outside in 5 minutes,[SL:RECIPIENT Ron ] for me and say [SL:CONTENT_EXACT I'll be outside in 5 minutes ] 
2188,PlayMusic,i want to hear theme songs from zeebra from the sixties on slacker,theme zeebra sixties slacker
2189,PlayMusic,play 1970 trunes,1970
2190,SEND_MESSAGE,message mom and dad and tell them I will facetime them in 15 minutes,[SL:RECIPIENT 
2191,GetWeather,is it windy in inlet lebanon,windy inlet lebanon
2192,GetWeather,what s the weather in paulette yemen,paulette yemen
2193,GET_MESSAGE,Open the latest messages from baking group,[SL:ORDINAL latest ] messages from [SL:GROUP baking ] group 
2194,GetWeather,can you give me the forecast for 11 in bradner ia,11 bradner ia
2195,PlayMusic,play the new retro playlist on netflix,the new retro netflix
2196,SEND_MESSAGE,Please send a video message to Kayla Epps,[SL:TYPE_CONTENT video ] message to [SL:RECIPIENT Kayla Epps ] 
2197,GET_MESSAGE,view my chats,
2198,GetWeather,what is the bethany beach forecast,bethany beach
2199,GetWeather,what is the weather going to be like in twenty three minutes in parksdale in,twenty three minutes parksdale in
2200,GET_MESSAGE,Show me messages from Mary Wilson,[SL:SENDER Mary Wilson ] 
2201,SEND_MESSAGE,MESSAGE RUSS AND ASK HIM WHEN HIS MOTHER WILL BE AT THE AIRPORT NEXT WEEK.,[SL:RECIPIENT RUSS ] AND ASK HIM [SL:CONTENT_EXACT WHEN HIS MOTHER WILL BE AT THE AIRPORT NEXT WEEK ] . 
2202,GetWeather,weather in cairngorms-nationalpark close from freezing,cairngorms-nationalpark close from freezing
2203,PlayMusic,play music from 2007,2007
2204,GetWeather,weather in radnor township wv,radnor township wv
2205,GET_MESSAGE,Show me messages from John Smith today,[SL:SENDER John Smith ] [SL:DATE_TIME today ] 
2206,GetWeather,what is the me forecast for joanna,me joanna
2207,GET_MESSAGE,Find a message from my daughter last week.,[SL:SENDER 
2208,SEND_MESSAGE,send message to mom asking her whats for dinner,[SL:RECIPIENT 
2209,SEND_MESSAGE,Message Mom and tell her Hunter's appointment went well and he got 1 shot,[SL:RECIPIENT 
2210,PlayMusic,please play some fourties music on spotify,fourties spotify
2211,GetWeather,will the weather be the same here in one week in the same area,same here in one week in the same area
2212,GetWeather,what is the weather going to be like in twenty three minutes in parksdale in,twenty three minutes parksdale in
2213,GetWeather,how much hotter will it be 40 weeks from now in blue island north dakota,hotter 40 weeks from now blue island north dakota
2214,GetWeather,in 1 week is there going to be a depression in washington,in 1 week depression washington
2215,SEND_MESSAGE,message to my staff that the meeting has been moved from boardroom to my office,[SL:RECIPIENT my staff ] that [SL:CONTENT_EXACT the meeting has been moved from boardroom to my office ] 
2216,PlayMusic,play me some folklore music,folklore
2217,PlayMusic,play music by cass elliot,cass elliot
2218,GetWeather,tell me the weather for comertown,comertown
2219,GET_MESSAGE,Any new texts from family memes group?,[SL:TAG_MESSAGE new ] texts from [SL:GROUP family memes ] group ? 
2220,SEND_MESSAGE,Send message to Keil that the dress code for tomorrows event is Red,[SL:RECIPIENT Keil ] that [SL:CONTENT_EXACT the dress code for tomorrows event is Red ] 
2221,SEND_MESSAGE,Message mom to let her know dinner will be ready when she is home.,[SL:RECIPIENT 
2222,GET_MESSAGE,Bring up the new messages from the roomies chat.,[SL:TAG_MESSAGE new ] messages from the [SL:GROUP roomies ] chat . 
2223,GetWeather,what is the forcast now in kansas,now kansas
2224,GetWeather,show weather forecast for dovre-nationalpark,dovre-nationalpark
2225,SEND_MESSAGE,Send Lenny a message to meet us at the starting line for the Autism walk on Saturday.,[SL:RECIPIENT Lenny ] a message to [SL:CONTENT_EXACT meet us at the starting line for the Autism walk on Saturday ] . 
2226,SEND_MESSAGE,Will you tell Jill I will not be arriving tonight cause of snow on the roads.,[SL:RECIPIENT Jill ] [SL:CONTENT_EXACT I will not be arriving tonight cause of snow on the roads ] . 
2227,PlayMusic,play lastfm tunes from 1997,lastfm 1997
2228,GetWeather,what s the weather in ri,ri
2229,SEND_MESSAGE,Message Jenn and tell her to avoid I-95 between exits 77 and 82.,[SL:RECIPIENT Jenn ] and tell her to [SL:CONTENT_EXACT avoid I - 95 between exits 77 and 82 ] . 
2230,GetWeather,what will the rainfall be in 1 second at roy lake state park,rainfall in 1 second roy lake state park
2231,SEND_MESSAGE,Send a message to John that my plane will arrive at 8:00pm tonight.,[SL:RECIPIENT John ] that [SL:CONTENT_EXACT my plane will arrive at 8 : 00 pm tonight ] . 
2232,PlayMusic,i d like to hear chant songs from nineties,chant nineties
2233,GET_MESSAGE,browse chats,
2234,SEND_MESSAGE,Tell Nancy I can be there tomorrow morning.,[SL:RECIPIENT Nancy ] [SL:CONTENT_EXACT I can be there tomorrow morning ] . 
2235,GetWeather,what is the weather prediction for acworth north korea in six years,acworth north korea in six years
2236,SEND_MESSAGE,Ask Adam if he got gas.,[SL:RECIPIENT Adam ] if [SL:CONTENT_EXACT he got gas ] . 
2237,GetWeather,tell me if it will be hot on jun the 10th in san de fuca sweden,hot jun the 10th san de fuca sweden
2238,GET_MESSAGE,go ahead with reading this message,
2239,PlayMusic,play vivian stanshall from 1962,vivian stanshall 1962
2240,PlayMusic,play music from 1958,1958
2241,PlayMusic,give me an album from 1972 to listen to,album 1972
2242,GetWeather,what is the weather forecast 131 days from now in atanassow-see,131 days from now atanassow-see
2243,GetWeather,will it get hotter in zenith ct,hotter zenith ct
2244,SEND_MESSAGE,Message Rick and ask what time will he arrive tomorrow morning.,[SL:RECIPIENT Rick ] and ask [SL:CONTENT_EXACT what time will he arrive tomorrow morning ] . 
2245,GetWeather,will it be hotter in conception junction moldova,hotter conception junction moldova
2246,SEND_MESSAGE,text mom and ask what i need to pick up,[SL:RECIPIENT 
2247,SEND_MESSAGE,Message Jude and tell her the Cage the Elephant concert is next month.,[SL:RECIPIENT Jude ] and tell her [SL:CONTENT_EXACT the Cage the Elephant concert is next month ] . 
2248,GetWeather,in khlong phraya wildlife sanctuary is there a cloud,khlong phraya wildlife sanctuary cloud
2249,PlayMusic,play music from 2015,2015
2250,GetWeather,will the weather be stormy in aurora,stormy aurora
2251,SEND_MESSAGE,Send Mike a video message.,[SL:RECIPIENT Mike ] a [SL:TYPE_CONTENT video ] message . 
2252,PlayMusic,play pride of the prairie from johnny burke,pride of the prairie johnny burke
2253,GetWeather,is the forecast stormy this afternoon in maryland,stormy afternoon maryland
2254,GetWeather,what is the forecast for lesotho for starting this fall,lesotho this fall
2255,GetWeather,i need the weather at noon for e a vaughn wildlife management area,noon e a vaughn wildlife management area
2256,PlayMusic,play oliver cheatham s symphony from the thirties,oliver cheatham symphony thirties
2257,GetWeather,what is the forecast at 12 am in sudan,12 am sudan
2258,PlayMusic,play masashi hamauzu s newest symphony on itunes,masashi hamauzu newest symphony itunes
2259,GET_MESSAGE,please look up my chats,
2260,GET_MESSAGE,retrieve my chat requests,
2261,SEND_MESSAGE,Let Marlene know that traffic is backed up on I-4 and to take a different route.,[SL:RECIPIENT Marlene ] know that [SL:CONTENT_EXACT traffic is backed up on I - 4 and to take a different route ] . 
2262,GetWeather,what is the forecast for cloudy weather here,cloudy here
2263,GetWeather,what aree the weather conditions not far from poneto,not far poneto
2264,PlayMusic,i wish to enjoy some fifties music by johnny paycheck,fifties johnny paycheck
2265,PlayMusic,wish to hear a concerto by diplo from 1952,concerto diplo 1952
2266,PlayMusic,play some eighties by amirbai karnataki,eighties amirbai karnataki
2267,GET_MESSAGE,look up chats,
2268,GetWeather,what s the weather in south hill,south hill
2269,PlayMusic,play the song vodka by kunal ganjawala on itunes,song vodka kunal ganjawala itunes
2270,PlayMusic,play andy williams sings rodgers and hammerstein by elica todorova,andy williams sings rodgers and hammerstein elica todorova
2271,GetWeather,how warm will it be in 10 minutes,warm in 10 minutes
2272,GET_MESSAGE,Any new texts in the trivia team chat?,[SL:TAG_MESSAGE new ] texts in the [SL:GROUP trivia team ] chat ? 
2273,SEND_MESSAGE,tell julie to send the info for the pottery class to the clay people,[SL:RECIPIENT julie ] to [SL:CONTENT_EXACT send the info for the pottery class to the clay people ] 
2274,PlayMusic,i want to hear some freestyle music,freestyle
2275,SEND_MESSAGE,Tell Lisa I won't be home for lunch this week,[SL:RECIPIENT Lisa ] [SL:CONTENT_EXACT I won't be home for lunch this week ] 
2276,SEND_MESSAGE,Message Christian and see if he knows where I parked,[SL:RECIPIENT Christian ] and see if [SL:CONTENT_EXACT he knows where I parked ] 
2277,GetWeather,weather for knierim kansas in twelve weeks and a half from now,knierim kansas twelve weeks and a half from now
2278,GetWeather,what is the forecast for temperate weather in bellechester,temperate bellechester
2279,PlayMusic,play a herbie fields record from the sixties,herbie fields record sixties
2280,SEND_MESSAGE,Send message to office cleaning lady she will not need to come in tomorrow morning.,[SL:RECIPIENT office cleaning lady ] [SL:CONTENT_EXACT she will not need to come in tomorrow morning ] . 
2281,SEND_MESSAGE,Message my cousin Holly that our eta will be delayed due to the river flooding over the road,[SL:RECIPIENT 
2282,SEND_MESSAGE,let lisa know that bonnie's wine dinner is at harry's house at 7pm saturday,[SL:RECIPIENT lisa ] know that [SL:CONTENT_EXACT bonnie 's wine dinner is at harry 's house at 7 pm saturday ] 
2283,SEND_MESSAGE,Tell Kobe to be at the race no later than 5.,[SL:RECIPIENT Kobe ] to [SL:CONTENT_EXACT be at the race no later than 5 ] . 
2284,SEND_MESSAGE,Send Sally that she needs to choose a different route to  work today because,[SL:RECIPIENT Sally ] that [SL:CONTENT_EXACT she needs to choose a different route to work today because ] 
2285,GetWeather,will there be a storm in palm city wv,storm palm city wv
2286,GetWeather,will it be stormy in ritchey in palau,stormy ritchey palau
2287,PlayMusic,play neutrons by seun kuti,neutrons seun kuti
2288,GetWeather,what will the weather be in worthington springs,worthington springs
2289,GET_MESSAGE,What new messages do I have from the sewing group?,[SL:TAG_MESSAGE new ] messages do I have from the [SL:GROUP sewing ] group ? 
2290,PlayMusic,play some thrash metal,thrash metal
2291,GET_MESSAGE,Bring up last text from ice fishing thread,[SL:ORDINAL last ] text from [SL:GROUP ice fishing ] thread 
2292,GetWeather,what is the forecast for harrison–crawford state forest,harrison–crawford state forest
2293,GET_MESSAGE,Check my new messages on Line.,[SL:TAG_MESSAGE new ] messages on [SL:RESOURCE Line ] . 
2294,PlayMusic,can you play some music from my road trip album,road trip album
2295,GetWeather,how will the weather be five weeks from now in moneta,five weeks from now moneta
2296,PlayMusic,play the music of filipp bedrossowitsch kirkorow s theme,filipp bedrossowitsch kirkorow theme
2297,PlayMusic,can you play an ep from the year 1958,ep 1958
2298,GetWeather,weather within the same area as qatar at four,within the same area qatar four
2299,GET_MESSAGE,start chats please,
2300,GetWeather,what is the weather supposed to be like at sunset in cosby kansas,sunset cosby kansas
2301,PlayMusic,play music from paul landers,paul landers
2302,PlayMusic,play some music from 1958 on deezer,1958 deezer
2303,GET_MESSAGE,Read chats from Squirrel Friends,[SL:GROUP Squirrel Friends ] 
2304,GetWeather,is it freezing close to dc,freezing close dc
2305,GET_MESSAGE,Has Laurie texted in Facebook messenger?,[SL:SENDER Laurie ] texted in [SL:RESOURCE Facebook messenger ] ? 
2306,SEND_MESSAGE,Message to Family the cancer charity event Swim Across America Denver is at Chatfield Reservoir.,[SL:RECIPIENT 
2307,SEND_MESSAGE,Let Jeff know that the Amtrak is running late.,[SL:RECIPIENT Jeff ] know that [SL:CONTENT_EXACT the Amtrak is running late ] . 
2308,SEND_MESSAGE,message my sister if she wants to meet for drinks downtown,[SL:RECIPIENT 
2309,GET_MESSAGE,Show my messages,
2310,GetWeather,is it forecast to be chillier in latvia,chillier latvia
2311,PlayMusic,use itunes to play music,itunes
2312,PlayMusic,play my de camino playlist,de camino
2313,PlayMusic,play roland alphonso tunes that are most popular,roland alphonso most popular
2314,GetWeather,is it warm in califon tunisia,warm califon tunisia
2315,SEND_MESSAGE,Send a message saying that I am still planning on coming but will be late,[SL:CONTENT_EXACT I am still planning on coming but will be late ] 
2316,PlayMusic,play music by christian bautista,christian bautista
2317,PlayMusic,play top tunes by joseph utsler,top joseph utsler
2318,SEND_MESSAGE,Message Randy to make reservations at Carrabbas for 6:00 PM,[SL:RECIPIENT Randy ] to [SL:CONTENT_EXACT make reservations at Carrabbas for 6 : 00 PM ] 
2319,SEND_MESSAGE,"Message to Fred's wife, Esmeralda, asking if she remembered the fun we had at the last Alumni Weekend and if she wants to go with me this year since Fred is no longer a factor?",[SL:RECIPIENT 
2320,PlayMusic,play some avantgarde music on netflix,avantgarde netflix
2321,SEND_MESSAGE,Text Jacquie and tell her I am sorry her father died and she is in my prayers.,[SL:RECIPIENT Jacquie ] and tell her [SL:CONTENT_EXACT I am sorry her father died and she is in my prayers ] . 
2322,PlayMusic,i wish to hear the playlist estado de ánimo on last fm,estado de ánimo last fm
2323,SEND_MESSAGE,Message Samantha,[SL:RECIPIENT Samantha ] 
2324,GetWeather,what is the weather in arkansas the city of morrison,arkansas morrison
2325,SEND_MESSAGE,tell Joy that i am sending a gift to his Birthday,[SL:RECIPIENT Joy ] that [SL:CONTENT_EXACT i am sending a gift to his Birthday ] 
2326,SEND_MESSAGE,Please send the message 'Happy Birthday' to Jeanie,[SL:CONTENT_EXACT Happy Birthday ] ' to [SL:RECIPIENT Jeanie ] 
2327,PlayMusic,play ep from quasimoto from the nineties,ep quasimoto nineties
2328,GET_MESSAGE,I wanna see the most recent message in the techno group chat.,[SL:TAG_MESSAGE recent ] message in the [SL:GROUP techno ] group chat . 
2329,PlayMusic,play music from 2005 by justin broadrick,2005 justin broadrick
2330,GetWeather,check the weather forecast for biscay,biscay
2331,PlayMusic,play 1988 chant music on itunes,1988 chant itunes
2332,SEND_MESSAGE,Can you tell Abby to meet me at home by 5?,[SL:RECIPIENT Abby ] to [SL:CONTENT_EXACT meet me at home by 5 ] ? 
2333,GET_MESSAGE,Do I have new texts from mom?,[SL:TAG_MESSAGE new ] texts from [SL:SENDER 
2334,PlayMusic,use deezer to play the last song from lee dorrian,deezer last song lee dorrian
2335,SEND_MESSAGE,Message Sawyer asking if he is playing tonight.,[SL:RECIPIENT Sawyer ] asking if [SL:CONTENT_EXACT he is playing tonight ] . 
